network,arm,condition,sparsifier,target_ret,realized_ret,spar_seed,leiden_seed,gamma,m_sparse,comm,comm_size,core_size,core_emb_mean,periph_emb_mean,core_cohesion,periph_cohesion
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,2,885,443,0.880571980801034,0.4452030311047085,0.05417607223476298,0.024886877828054297
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,3,821,411,0.8662264375609345,0.4386771076739654,0.029197080291970802,0.036585365853658534
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,4,326,163,0.8214756258234519,0.3886208496591956,0.049079754601226995,0.03680981595092025
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,5,323,162,0.8542615306504195,0.3902018451917717,0.05555555555555555,0.062111801242236024
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,6,290,145,0.8812233169129721,0.3893096849717164,0.04827586206896552,0.041379310344827586
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,7,281,141,0.7982510003786598,0.4119380721436132,0.04964539007092199,0.05
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,8,273,137,0.9065306348153064,0.40760825301662684,0.058394160583941604,0.0661764705882353
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,9,271,136,0.8348506069094304,0.4025854367508661,0.07352941176470588,0.037037037037037035
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,10,270,135,0.8233417798876735,0.3876768300357836,0.05185185185185185,0.02962962962962963
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,11,264,132,0.8680811818952123,0.40378395462408806,0.09090909090909091,0.05303030303030303
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,12,259,130,0.795147950340258,0.389883340290137,0.05384615384615385,0.031007751937984496
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,13,241,121,0.8154860291223927,0.40795300281335134,0.06611570247933884,0.041666666666666664
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,14,207,104,0.8449128862590398,0.41888664860652003,0.07692307692307693,0.04854368932038835
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,15,204,102,0.760547454275828,0.4142142729121568,0.0784313725490196,0.049019607843137254
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,16,197,99,0.828868045534712,0.39804431096447906,0.050505050505050504,0.04081632653061224
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,17,196,98,0.8486273080660836,0.4000397329972238,0.07142857142857142,0.04081632653061224
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,18,190,95,0.8261319966583124,0.38525425531760765,0.05263157894736842,0.06315789473684211
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,19,190,95,0.8334457939721097,0.3938609588134942,0.07368421052631578,0.06315789473684211
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,20,162,81,0.7989670933843048,0.38266746970450677,0.08641975308641975,0.04938271604938271
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,21,152,76,0.8356596984886459,0.4001133879934691,0.10526315789473684,0.07894736842105263
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,22,132,66,0.7656947319990798,0.37845534095534095,0.06060606060606061,0.06060606060606061
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,23,130,65,0.8280525030525031,0.4011688070383723,0.1076923076923077,0.03076923076923077
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,24,109,55,0.7512409812409812,0.37826278659612,0.09090909090909091,0.09259259259259259
ca-HepTh,null,lspar,lspar,0.2,0.310973,,300,1.0,7714,25,103,52,0.7421430332488025,0.37323855801819733,0.07692307692307693,0.058823529411764705
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,0,1168,584,0.9048970198370884,0.49707836003953787,0.4246575342465753,0.4126712328767123
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,1,950,475,0.8877841814188564,0.45711821134401887,0.2,0.22105263157894736
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,2,885,443,0.880571980801034,0.4452030311047085,0.15575620767494355,0.17420814479638008
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,3,821,411,0.8662264375609345,0.4386771076739654,0.12165450121654502,0.11707317073170732
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,4,326,163,0.8214756258234519,0.3886208496591956,0.147239263803681,0.13496932515337423
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,5,323,162,0.8542615306504195,0.3902018451917717,0.11728395061728394,0.09937888198757763
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,6,290,145,0.8812233169129721,0.3893096849717164,0.1310344827586207,0.12413793103448276
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,7,281,141,0.7982510003786598,0.4119380721436132,0.1347517730496454,0.1357142857142857
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,8,273,137,0.9065306348153064,0.40760825301662684,0.1678832116788321,0.15441176470588236
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,9,271,136,0.8348506069094304,0.4025854367508661,0.125,0.16296296296296298
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,10,270,135,0.8233417798876735,0.3876768300357836,0.1259259259259259,0.14074074074074075
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,11,264,132,0.8680811818952123,0.40378395462408806,0.09090909090909091,0.09848484848484848
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,12,259,130,0.795147950340258,0.389883340290137,0.1,0.11627906976744186
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,13,241,121,0.8154860291223927,0.40795300281335134,0.19008264462809918,0.19166666666666668
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,14,207,104,0.8449128862590398,0.41888664860652003,0.16346153846153846,0.17475728155339806
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,15,204,102,0.760547454275828,0.4142142729121568,0.13725490196078433,0.10784313725490197
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,16,197,99,0.828868045534712,0.39804431096447906,0.26262626262626265,0.16326530612244897
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,17,196,98,0.8486273080660836,0.4000397329972238,0.23469387755102042,0.1326530612244898
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,18,190,95,0.8261319966583124,0.38525425531760765,0.12631578947368421,0.17894736842105263
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,19,190,95,0.8334457939721097,0.3938609588134942,0.14736842105263157,0.14736842105263157
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,20,162,81,0.7989670933843048,0.38266746970450677,0.20987654320987653,0.2222222222222222
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,21,152,76,0.8356596984886459,0.4001133879934691,0.10526315789473684,0.21052631578947367
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,22,132,66,0.7656947319990798,0.37845534095534095,0.22727272727272727,0.13636363636363635
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,23,130,65,0.8280525030525031,0.4011688070383723,0.2923076923076923,0.2
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,24,109,55,0.7512409812409812,0.37826278659612,0.21818181818181817,0.18518518518518517
ca-HepTh,null,resmatch,dspar,0.8,1.0,,100,1.15625,24806,25,103,52,0.7421430332488025,0.37323855801819733,0.15384615384615385,0.13725490196078433
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,0,1168,584,0.9048970198370884,0.49707836003953787,0.039383561643835614,0.039383561643835614
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,1,950,475,0.8877841814188564,0.45711821134401887,0.03368421052631579,0.02736842105263158
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,2,885,443,0.880571980801034,0.4452030311047085,0.03837471783295711,0.024886877828054297
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,3,821,411,0.8662264375609345,0.4386771076739654,0.046228710462287104,0.026829268292682926
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,4,326,163,0.8214756258234519,0.3886208496591956,0.08588957055214724,0.049079754601226995
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,5,323,162,0.8542615306504195,0.3902018451917717,0.06172839506172839,0.049689440993788817
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,6,290,145,0.8812233169129721,0.3893096849717164,0.07586206896551724,0.09655172413793103
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,7,281,141,0.7982510003786598,0.4119380721436132,0.0851063829787234,0.04285714285714286
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,8,273,137,0.9065306348153064,0.40760825301662684,0.08759124087591241,0.07352941176470588
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,9,271,136,0.8348506069094304,0.4025854367508661,0.13970588235294118,0.05925925925925926
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,10,270,135,0.8233417798876735,0.3876768300357836,0.07407407407407407,0.044444444444444446
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,11,264,132,0.8680811818952123,0.40378395462408806,0.10606060606060606,0.06060606060606061
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,12,259,130,0.795147950340258,0.389883340290137,0.05384615384615385,0.03875968992248062
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,13,241,121,0.8154860291223927,0.40795300281335134,0.0743801652892562,0.058333333333333334
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,14,207,104,0.8449128862590398,0.41888664860652003,0.08653846153846154,0.08737864077669903
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,15,204,102,0.760547454275828,0.4142142729121568,0.09803921568627451,0.058823529411764705
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,16,197,99,0.828868045534712,0.39804431096447906,0.06060606060606061,0.08163265306122448
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,17,196,98,0.8486273080660836,0.4000397329972238,0.1326530612244898,0.12244897959183673
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,18,190,95,0.8261319966583124,0.38525425531760765,0.11578947368421053,0.09473684210526316
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,19,190,95,0.8334457939721097,0.3938609588134942,0.10526315789473684,0.08421052631578947
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,20,162,81,0.7989670933843048,0.38266746970450677,0.1111111111111111,0.06172839506172839
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,21,152,76,0.8356596984886459,0.4001133879934691,0.11842105263157894,0.06578947368421052
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,22,132,66,0.7656947319990798,0.37845534095534095,0.13636363636363635,0.07575757575757576
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,23,130,65,0.8280525030525031,0.4011688070383723,0.15384615384615385,0.13846153846153847
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,24,109,55,0.7512409812409812,0.37826278659612,0.21818181818181817,0.1111111111111111
ca-HepTh,null,resmatch,dspar,0.5,1.0,,100,3.75,24806,25,103,52,0.7421430332488025,0.37323855801819733,0.19230769230769232,0.17647058823529413
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,0,1168,584,0.9048970198370884,0.49707836003953787,0.2722602739726027,0.2585616438356164
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,1,950,475,0.8877841814188564,0.45711821134401887,0.06315789473684211,0.08
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,2,885,443,0.880571980801034,0.4452030311047085,0.08577878103837472,0.06787330316742081
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,3,821,411,0.8662264375609345,0.4386771076739654,0.09245742092457421,0.07804878048780488
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,4,326,163,0.8214756258234519,0.3886208496591956,0.1656441717791411,0.07975460122699386
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,5,323,162,0.8542615306504195,0.3902018451917717,0.09876543209876543,0.06832298136645963
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,6,290,145,0.8812233169129721,0.3893096849717164,0.15862068965517243,0.09655172413793103
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,7,281,141,0.7982510003786598,0.4119380721436132,0.11347517730496454,0.07857142857142857
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,8,273,137,0.9065306348153064,0.40760825301662684,0.08759124087591241,0.11764705882352941
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,9,271,136,0.8348506069094304,0.4025854367508661,0.17647058823529413,0.0962962962962963
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,10,270,135,0.8233417798876735,0.3876768300357836,0.1111111111111111,0.08888888888888889
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,11,264,132,0.8680811818952123,0.40378395462408806,0.10606060606060606,0.08333333333333333
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,12,259,130,0.795147950340258,0.389883340290137,0.11538461538461539,0.10077519379844961
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,13,241,121,0.8154860291223927,0.40795300281335134,0.11570247933884298,0.06666666666666667
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,14,207,104,0.8449128862590398,0.41888664860652003,0.125,0.1262135922330097
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,15,204,102,0.760547454275828,0.4142142729121568,0.08823529411764706,0.10784313725490197
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,16,197,99,0.828868045534712,0.39804431096447906,0.1111111111111111,0.11224489795918367
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,17,196,98,0.8486273080660836,0.4000397329972238,0.14285714285714285,0.12244897959183673
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,18,190,95,0.8261319966583124,0.38525425531760765,0.16842105263157894,0.15789473684210525
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,19,190,95,0.8334457939721097,0.3938609588134942,0.11578947368421053,0.17894736842105263
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,20,162,81,0.7989670933843048,0.38266746970450677,0.19753086419753085,0.09876543209876543
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,21,152,76,0.8356596984886459,0.4001133879934691,0.11842105263157894,0.09210526315789473
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,22,132,66,0.7656947319990798,0.37845534095534095,0.13636363636363635,0.09090909090909091
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,23,130,65,0.8280525030525031,0.4011688070383723,0.1076923076923077,0.07692307692307693
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,24,109,55,0.7512409812409812,0.37826278659612,0.10909090909090909,0.09259259259259259
ca-HepTh,null,resmatch,lspar,0.5,1.0,,100,1.5,24806,25,103,52,0.7421430332488025,0.37323855801819733,0.19230769230769232,0.11764705882352941
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,0,1168,584,0.9048970198370884,0.49707836003953787,0.011986301369863013,0.008561643835616438
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,1,950,475,0.8877841814188564,0.45711821134401887,0.016842105263157894,0.010526315789473684
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,2,885,443,0.880571980801034,0.4452030311047085,0.01805869074492099,0.011312217194570135
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,3,821,411,0.8662264375609345,0.4386771076739654,0.024330900243309004,0.012195121951219513
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,4,326,163,0.8214756258234519,0.3886208496591956,0.049079754601226995,0.024539877300613498
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,5,323,162,0.8542615306504195,0.3902018451917717,0.043209876543209874,0.031055900621118012
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,6,290,145,0.8812233169129721,0.3893096849717164,0.05517241379310345,0.034482758620689655
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,7,281,141,0.7982510003786598,0.4119380721436132,0.04964539007092199,0.04285714285714286
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,8,273,137,0.9065306348153064,0.40760825301662684,0.043795620437956206,0.029411764705882353
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,9,271,136,0.8348506069094304,0.4025854367508661,0.051470588235294115,0.02962962962962963
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,10,270,135,0.8233417798876735,0.3876768300357836,0.044444444444444446,0.037037037037037035
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,11,264,132,0.8680811818952123,0.40378395462408806,0.06818181818181818,0.03787878787878788
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,12,259,130,0.795147950340258,0.389883340290137,0.06153846153846154,0.03875968992248062
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,13,241,121,0.8154860291223927,0.40795300281335134,0.05785123966942149,0.041666666666666664
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,14,207,104,0.8449128862590398,0.41888664860652003,0.057692307692307696,0.038834951456310676
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,15,204,102,0.760547454275828,0.4142142729121568,0.0784313725490196,0.058823529411764705
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,16,197,99,0.828868045534712,0.39804431096447906,0.06060606060606061,0.05102040816326531
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,17,196,98,0.8486273080660836,0.4000397329972238,0.09183673469387756,0.04081632653061224
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,18,190,95,0.8261319966583124,0.38525425531760765,0.06315789473684211,0.05263157894736842
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,19,190,95,0.8334457939721097,0.3938609588134942,0.06315789473684211,0.05263157894736842
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,20,162,81,0.7989670933843048,0.38266746970450677,0.13580246913580246,0.04938271604938271
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,21,152,76,0.8356596984886459,0.4001133879934691,0.10526315789473684,0.039473684210526314
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,22,132,66,0.7656947319990798,0.37845534095534095,0.09090909090909091,0.06060606060606061
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,23,130,65,0.8280525030525031,0.4011688070383723,0.1076923076923077,0.06153846153846154
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,24,109,55,0.7512409812409812,0.37826278659612,0.09090909090909091,0.07407407407407407
ca-HepTh,null,resmatch,lspar,0.2,1.0,,100,40.0,24806,25,103,52,0.7421430332488025,0.37323855801819733,0.11538461538461539,0.058823529411764705
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,0,1464,732,0.9955624825128366,0.7116123471365606,0.6543715846994536,0.6065573770491803
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,1,1098,549,1.0,0.7480101371993497,0.4353369763205829,0.41712204007285975
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,2,924,462,0.9991396169967598,0.6597016849216744,0.3593073593073593,0.33116883116883117
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,3,834,417,0.9903588777079256,0.6510439453724667,0.36930455635491605,0.38848920863309355
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,4,805,403,1.0,0.7395212100678148,0.5235732009925558,0.5298507462686567
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,5,780,390,1.0,0.6886078496183534,0.36666666666666664,0.41794871794871796
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,6,750,375,1.0,0.7313810634459801,0.36,0.3253333333333333
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,7,743,372,0.9915034083723755,0.6228345615352315,0.489247311827957,0.4123989218328841
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,8,716,358,1.0,0.6687873356722426,0.835195530726257,0.7960893854748603
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,9,706,353,1.0,0.8008763478435126,0.8526912181303116,0.7592067988668555
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,10,677,339,1.0,0.7607519463588895,0.7138643067846607,0.742603550295858
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,11,646,323,0.9953847309634051,0.6238383718799543,0.5356037151702786,0.5882352941176471
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,12,550,275,1.0,0.7357097370644843,0.6036363636363636,0.5563636363636364
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,13,470,235,0.9494960041637013,0.5943245900419261,0.6680851063829787,0.5659574468085107
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,14,455,228,1.0,0.6908654258406612,0.9078947368421053,0.7665198237885462
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,15,451,226,1.0,0.7127380942235264,0.8761061946902655,0.8133333333333334
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,16,449,225,1.0,0.695579589035473,0.4711111111111111,0.5
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,17,434,217,0.9969978607278689,0.6247338498909325,0.8110599078341014,0.7373271889400922
ca-CondMat,real,jitter,,1.0,1.0,,101,1.0,91286,18,432,216,1.0,0.7161658964864195,0.6342592592592593,0.4861111111111111
