network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,lsim,0.5,0.50012,2,8,0,0.0,0.5227226133489241,0.2630161828720885,0.5507063617918208,0.004860409718544323,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,0,8,0,0.0,0.5142637512430965,0.281648321218527,0.5426728282741548,-0.0007220286008502108,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,1,8,0,0.0,0.5142637512430965,0.281648321218527,0.5426728282741548,-0.0012657922445780435,,,,graclus
email-Eu-core,mst_jaccard,0.5,0.5,2,8,0,0.0,0.5142637512430965,0.281648321218527,0.5426728282741548,-0.0029097210616372705,,,,graclus
email-Eu-core,mst_random,0.5,0.5,0,8,0,0.0,0.5218379259236126,0.2517745000423936,0.5500033103460447,0.00487501481667654,,,,graclus
email-Eu-core,mst_random,0.5,0.5,1,8,0,0.0,0.5119465792400352,0.2695239902603316,0.5405295730471898,-0.0043236433476633775,,,,graclus
email-Eu-core,mst_random,0.5,0.5,2,8,0,0.0,0.5275685561787645,0.25391207911713304,0.5551909477089161,-0.0033644988790793302,,,,graclus
email-Eu-core,lspar,0.5,0.50205,0,8,0,0.0,0.5341607287290288,0.27889195027345814,0.5614885563706277,0.004202485187223141,,,,graclus
email-Eu-core,lspar,0.5,0.50205,1,8,0,0.0,0.5341607287290288,0.27889195027345814,0.5614885563706277,0.005314291505714403,,,,graclus
email-Eu-core,lspar,0.5,0.50205,2,8,0,0.0,0.5341607287290288,0.27889195027345814,0.5614885563706277,-0.00021199346730923864,,,,graclus
email-Eu-core,dspar,0.5,0.49689,0,8,0,0.0,0.5503875572992913,0.24664901033200784,0.5770307319383661,-0.0017669587554521961,,,,graclus
email-Eu-core,dspar,0.5,0.50268,1,8,0,0.0,0.5098097691145507,0.1911401432283647,0.5383710947030659,-0.0021756297699034605,,,,graclus
email-Eu-core,dspar,0.5,0.49533,2,8,0,0.0,0.5464616397903985,0.24973526601829213,0.5732655800074719,-0.00491568951805341,,,,graclus
email-Eu-core,kn,0.2,0.19684,0,8,0,0.0,0.4597462844702369,0.24166105361656273,0.49132468547774777,-0.004760133903495048,,,,graclus
email-Eu-core,kn,0.2,0.19628,1,8,0,0.0,0.47552449549669434,0.24681535749347497,0.5059784678624649,-0.00758744223369508,,,,graclus
email-Eu-core,kn,0.2,0.19734,2,8,0,0.0,0.48446585024062166,0.2387185471764575,0.5148571420392085,-0.0021639694847298487,,,,graclus
email-Eu-core,ld,0.2,0.20032,0,8,0,0.0,0.13594348017243316,0.05405130259762091,0.18618402264389555,-0.0015144080930033106,,,,graclus
email-Eu-core,ld,0.2,0.20032,1,8,0,0.0,0.13594348017243316,0.05405130259762091,0.18618402264389555,-0.0017098532229748702,,,,graclus
email-Eu-core,ld,0.2,0.20032,2,8,0,0.0,0.13594348017243316,0.05405130259762091,0.18618402264389555,5.327879417109493e-05,,,,graclus
email-Eu-core,lsim,0.2,0.19995,0,8,0,0.0,0.5652853642907401,0.35375577827026616,0.5906455093511014,-0.0003483668653228122,,,,graclus
email-Eu-core,lsim,0.2,0.19995,1,8,0,0.0,0.5652853642907401,0.35375577827026616,0.5906455093511014,-0.004237356262181339,,,,graclus
email-Eu-core,lsim,0.2,0.19995,2,8,0,0.0,0.5652853642907401,0.35375577827026616,0.5906455093511014,0.0015641620463849382,,,,graclus
email-Eu-core,mst_jaccard,0.2,0.20001,0,8,0,0.0,0.5052834073477189,0.2875671385475113,0.5341697853610677,-0.006152148123438017,,,,graclus
email-Eu-core,mst_jaccard,0.2,0.20001,1,8,0,0.0,0.5052834073477189,0.2875671385475113,0.5341697853610677,0.0013771567644439082,,,,graclus
email-Eu-core,mst_jaccard,0.2,0.20001,2,8,0,0.0,0.5052834073477189,0.2875671385475113,0.5341697853610677,-0.0013239619052222253,,,,graclus
email-Eu-core,mst_random,0.2,0.20001,0,8,0,0.0,0.4383439559372598,0.24847991906557865,0.4712072274585089,-0.0021422772170026916,,,,graclus
email-Eu-core,mst_random,0.2,0.20001,1,8,0,0.0,0.46782946484727955,0.2594964642544759,0.4989805597683047,0.001928496523236879,,,,graclus
email-Eu-core,mst_random,0.2,0.20001,2,8,0,0.0,0.44506987379374247,0.2682644881270378,0.47744857469737084,0.0007013731488246186,,,,graclus
email-Eu-core,lspar,0.2,0.20144,0,8,0,0.0,0.544269243116287,0.33640688116712664,0.5708306723252087,-0.002919926650659978,,,,graclus
email-Eu-core,lspar,0.2,0.20144,1,8,0,0.0,0.544269243116287,0.33640688116712664,0.5708306723252087,0.00453821334481569,,,,graclus
email-Eu-core,lspar,0.2,0.20144,2,8,0,0.0,0.544269243116287,0.33640688116712664,0.5708306723252087,0.000653740839648093,,,,graclus
email-Eu-core,dspar,0.2,0.19715,0,8,0,0.0,0.4700320604971832,0.21041091432783882,0.5012461695591404,0.001774557193958707,,,,graclus
email-Eu-core,dspar,0.2,0.19752,1,8,0,0.0,0.44091546666260134,0.23525390523493567,0.47352708957179185,-0.006145590105209514,,,,graclus
email-Eu-core,dspar,0.2,0.20232,2,8,0,0.0,0.4675096731812689,0.21972966803494406,0.4988406451830779,0.007297953487973838,,,,graclus
email-Eu-core,baseline,1.0,1.0,100,8,0,0.0,0.5774916561472875,0.35830612609664525,0.6021580624218642,0.0031685174373844325,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,101,8,0,0.0,0.562123697873622,0.3322208274752097,0.5877173591075322,0.006149077276475094,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,102,8,0,0.0,0.5597120583264065,0.33017793454725614,0.5853449135790628,-0.005608015025109555,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,103,8,0,0.0,0.5574707531761818,0.3281319241379798,0.5833760851513908,0.000711658891965427,,,1.0,leiden
email-Eu-core,baseline,1.0,1.0,104,8,0,0.0,0.5561767481413069,0.3265287907966508,0.5821614025753616,0.0021352269670617016,,,1.0,leiden
