network,arm,target_ret,realized_ret,seed,n_clusters,frag_nodes,frag_node_frac,AMI,ARI,NMI,AMI_chance,avgF1_ge3,avgF1_chance,resolution,detector
email-Eu-core,mst_jaccard,0.2,0.20001,2,8,0,0.0,0.5100850610681701,0.33454871187254054,0.538613129157788,0.0007939307585968779,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,3,8,0,0.0,0.5155897848217829,0.3384201572124809,0.5437973465255158,-0.006625031540440278,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,4,8,0,0.0,0.483611482059957,0.30390497594256044,0.513681162724924,0.005500571146544464,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,5,8,0,0.0,0.4886904426483616,0.300385634893365,0.5184643592993399,0.001309895333354757,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,6,8,0,0.0,0.4984870225638333,0.33535202144932996,0.5276904515474564,0.0030887976685694688,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,7,8,0,0.0,0.5272617843490398,0.3637733382936549,0.5547896525556888,-0.005519505328207834,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,8,8,0,0.0,0.47979278299349104,0.2872875905970414,0.5100847766077851,0.006516005532754089,,,,metis
email-Eu-core,mst_jaccard,0.2,0.20001,9,8,0,0.0,0.4754598156550011,0.2883759583027852,0.506004120684165,0.0007020495588558433,,,,metis
email-Eu-core,mst_random,0.2,0.20001,0,8,0,0.0,0.42087176908924867,0.2766934154220384,0.4545947557524782,-0.003894502949646473,,,,metis
email-Eu-core,mst_random,0.2,0.20001,1,8,0,0.0,0.4739447122941721,0.31081706385454994,0.5045772427454963,0.004367943258498321,,,,metis
email-Eu-core,mst_random,0.2,0.20001,2,8,0,0.0,0.4538283412960205,0.3075567767803199,0.48563224685479944,-0.009232274845156747,,,,metis
email-Eu-core,mst_random,0.2,0.20001,3,8,0,0.0,0.4416778923685329,0.2854263732538947,0.47418932590689167,-0.0033241505369095174,,,,metis
email-Eu-core,mst_random,0.2,0.20001,4,8,0,0.0,0.43929071403165487,0.27290558877114135,0.4719411686096734,-0.005481902700125831,,,,metis
email-Eu-core,mst_random,0.2,0.20001,5,8,0,0.0,0.4578693690574475,0.29872016366262555,0.4894379631290105,-0.0027062045390489776,,,,metis
email-Eu-core,mst_random,0.2,0.20001,6,8,0,0.0,0.4219037800932127,0.2808396268555607,0.45556667213237567,0.004062015180032553,,,,metis
email-Eu-core,mst_random,0.2,0.20001,7,8,0,0.0,0.4609143564409709,0.2938177968315041,0.4923056527136701,0.0022562215818384226,,,,metis
